86, 495, 2
1308, 1137, 2
1, 1200, 2
1352, 827, 6
705, 566, 2
1719, 515, 2
1608, 139, 2
1850, 1059, 2
1181, 117, 2
840, 1836, 2
1236, 1327, 8
1388, 1684, 2
1609, 584, 3
480, 1252, 2
1811, 395, 2
57, 306, 2
1, 964, 3
495, 1327, 7
99, 1051, 2
1755, 1088, 4
340, 179, 2
761, 38, 3
107, 1443, 2
71, 1287, 4
974, 1228, 2
1522, 1636, 2
401, 462, 3
1327, 491, 3
241, 970, 2
1212, 330, 2
1629, 1825, 2
294, 936, 3
786, 920, 4
403, 1159, 2
1806, 111, 3
48, 1489, 2
1651, 254, 5
319, 50, 2
542, 1638, 2
387, 1265, 2
1416, 320, 2
920, 1244, 2
1416, 1812, 2
244, 1311, 2
1736, 495, 9
7, 284, 2
1588, 111, 2
287, 1416, 2
1144, 1806, 3
1228, 347, 3
1378, 1811, 2
818, 532, 2
22, 336, 2
175, 1365, 2
1710, 1837, 2
444, 1308, 2
233, 1306, 2
757, 370, 2
64, 64, 2
534, 1627, 4
101, 1701, 3
1764, 297, 2
319, 1202, 2
985, 1435, 3
476, 1561, 2
523, 768, 2
1298, 480, 2
749, 369, 2
826, 1489, 2
38, 369, 3
1043, 495, 5
480, 364, 2
950, 818, 2
667, 1639, 4
468, 244, 2
1862, 920, 2
179, 583, 2
209, 1416, 5
1077, 149, 2
1677, 891, 5
1819, 1164, 2
1184, 577, 2
1247, 1586, 2
480, 602, 3
244, 1389, 4
153, 495, 4
394, 1356, 2
938, 1090, 2
110, 1731, 2
863, 117, 2
1252, 655, 2
1271, 29, 3
1401, 1302, 2
543, 500, 2
1118, 1641, 12
926, 881, 2
1794, 1247, 6
1780, 1180, 2
1381, 1020, 4
1710, 1304, 2
721, 1181, 2
723, 1553, 2
1688, 1429, 2
1804, 67, 2
759, 1861, 2
495, 1491, 2
1202, 385, 2
986, 628, 3
931, 1591, 2
179, 179, 2
37, 640, 2
1680, 866, 4
775, 1245, 2
1757, 562, 2
1027, 1837, 2
1759, 931, 12
59, 139, 2
320, 730, 2
214, 234, 2
396, 1545, 3
495, 736, 2
381, 317, 2
1591, 1628, 3
1260, 949, 2
239, 1719, 2
502, 1257, 2
1152, 488, 2
354, 1591, 2
1658, 1784, 2
200, 920, 2
1151, 1591, 2
160, 1262, 4
1260, 179, 2
324, 117, 2
165, 1258, 2
1146, 495, 3
851, 851, 2
1740, 86, 2
1445, 116, 2
354, 1785, 2
1116, 702, 2
1721, 1689, 2
1288, 1719, 2
275, 819, 2
1422, 1769, 2
1108, 60, 3
551, 363, 2
1179, 1692, 2
375, 1735, 3
1445, 1445, 3
340, 563, 3
881, 1757, 2
1288, 612, 2
1591, 462, 2
826, 1526, 3
1552, 298, 2
1532, 315, 2
101, 1762, 3
63, 690, 2
117, 627, 2
284, 1624, 2
515, 340, 4
244, 1273, 2
796, 563, 3
873, 1155, 3
258, 146, 3
1475, 607, 2
1, 1344, 3
495, 723, 2
931, 1762, 3
1230, 623, 2
353, 761, 2
126, 1762, 3
920, 881, 3
1610, 761, 2
1165, 824, 2
1524, 1512, 3
1238, 1807, 2
1846, 1391, 2
1630, 1282, 8
275, 1072, 2
89, 1416, 2
382, 42, 2
920, 1434, 2
204, 1802, 2
972, 1438, 2
311, 319, 3
920, 723, 2
969, 1117, 3
1384, 524, 2
1837, 209, 2
369, 785, 2
1701, 1258, 6
920, 396, 2
1168, 549, 6
472, 358, 9
536, 1342, 2
1305, 63, 2
1693, 495, 2
270, 106, 2
492, 1867, 2
784, 266, 3
1787, 1852, 3
488, 1410, 2
305, 284, 3
424, 340, 9
536, 553, 2
777, 282, 2
315, 187, 2
215, 160, 3
1838, 297, 2
818, 642, 2
920, 0, 3
666, 787, 2
1762, 244, 29
1103, 573, 3
323, 1168, 2
278, 515, 2
154, 1377, 2
1414, 965, 2
1241, 1416, 3
1051, 169, 2
1445, 1381, 3
1416, 1327, 4
69, 1785, 2
401, 1201, 6
1221, 1479, 2
1832, 920, 3
344, 112, 3
1116, 1067, 2
907, 479, 3
1416, 594, 2
607, 1448, 2
1611, 244, 2
1080, 563, 2
113, 1129, 2
201, 1719, 2
141, 1128, 2
369, 1663, 2
1541, 1762, 4
1502, 316, 2
349, 374, 2
320, 559, 2
1560, 444, 2
618, 160, 2
1837, 1506, 2
1096, 659, 5
1371, 113, 2
1342, 602, 2
824, 1072, 3
842, 743, 4
1359, 1015, 2
910, 1343, 4
1462, 67, 2
1223, 1144, 5
969, 1116, 3
664, 16, 3
315, 1533, 2
1031, 530, 2
1830, 761, 3
21, 644, 3
1849, 1719, 2
923, 1061, 2
495, 1054, 7
916, 1406, 2
1837, 67, 3
495, 677, 5
574, 1565, 2
1071, 1602, 2
1713, 824, 2
1344, 884, 9
1116, 1862, 5
317, 317, 2
905, 504, 2
21, 411, 3
1601, 619, 3
1106, 1557, 2
545, 175, 2
62, 1399, 2
1719, 777, 3
1554, 378, 2
1149, 292, 2
116, 68, 2
249, 1789, 3
1232, 334, 2
1614, 528, 2
1591, 562, 2
1, 107, 2
401, 1477, 5
1508, 536, 2
1058, 1171, 3
1818, 371, 10
685, 1293, 3
1, 1299, 2
1673, 1578, 2
480, 462, 2
581, 1181, 6
1623, 881, 2
677, 1416, 2
1406, 1719, 2
952, 512, 2
625, 882, 4
1719, 459, 3
1610, 566, 2
676, 1235, 2
1556, 1785, 7
602, 568, 2
677, 1837, 3
302, 303, 2
203, 364, 2
182, 1731, 3
1476, 467, 2
735, 79, 2
1664, 995, 3
310, 63, 2
547, 1416, 3
730, 824, 2
776, 780, 2
904, 1059, 2
273, 201, 2
1298, 66, 2
881, 471, 2
748, 530, 2
1639, 784, 4
354, 1618, 2
812, 99, 2
1832, 1128, 9
1, 1684, 2
1769, 1068, 2
1661, 476, 2
1111, 1128, 2
806, 432, 3
1664, 563, 2
1004, 1225, 2
1, 1345, 4
1103, 319, 2
835, 279, 2
881, 472, 2
966, 911, 2
919, 297, 2
873, 883, 4
1410, 426, 2
1139, 14, 2
231, 1181, 2
1231, 826, 2
108, 1359, 2
1467, 286, 2
1253, 90, 4
662, 1406, 2
1489, 160, 3
63, 1308, 2
920, 1313, 3
661, 1735, 8
1282, 1302, 2
1216, 501, 2
1632, 1181, 2
1638, 1310, 2
24, 842, 2
1825, 354, 2
1229, 493, 2
459, 1731, 23
585, 455, 2
1087, 1290, 2
543, 1683, 2
401, 222, 3
919, 826, 3
1097, 892, 2
960, 620, 2
1696, 495, 2
1480, 1818, 2
495, 459, 3
1416, 1579, 2
495, 1416, 2
1158, 319, 2
1241, 451, 2
913, 495, 7
1379, 1400, 3
320, 812, 2
1314, 783, 2
602, 594, 2
748, 1487, 5
242, 558, 2
1634, 1110, 2
676, 1278, 2
421, 433, 2
1551, 905, 2
277, 1737, 2
1669, 1583, 2
1162, 977, 2
182, 1718, 2
1026, 1314, 2
594, 354, 5
1783, 368, 2
1519, 950, 7
920, 1618, 2
480, 1005, 5
480, 472, 2
920, 761, 2
216, 1471, 2
151, 1828, 2
1236, 1623, 2
1062, 480, 3
853, 1863, 2
315, 495, 5
1705, 495, 2
525, 480, 2
481, 1105, 2
472, 1426, 4
534, 304, 2
716, 693, 2
1534, 1534, 3
1026, 937, 2
1560, 0, 2
1239, 919, 2
1358, 1332, 4
1434, 244, 2
1611, 581, 2
425, 1068, 2
160, 1759, 2
82, 1359, 9
168, 485, 2
658, 489, 2
115, 515, 2
1389, 1242, 2
1344, 1502, 5
1801, 1837, 2
843, 785, 2
1349, 1396, 2
1116, 676, 2
781, 1134, 2
363, 1674, 2
1683, 1137, 2
1059, 914, 2
479, 284, 2
860, 1709, 3
535, 582, 2
1530, 1110, 2
856, 319, 2
761, 1135, 2
495, 1360, 3
1598, 202, 3
1706, 1789, 2
852, 920, 2
1109, 159, 2
500, 1379, 2
882, 571, 2
794, 676, 3
244, 481, 2
535, 750, 2
480, 1256, 2
67, 547, 2
1769, 991, 3
238, 1428, 3
828, 1078, 2
441, 1527, 5
